Pattern Count,K,Silhouette Score,Is Optimal,Sample Size,n_pips,lookback
744,23,23,False,1222,9,36
744,24,24,False,1222,9,36
744,25,25,False,1222,9,36
744,26,26,False,1222,9,36
744,27,27,False,1222,9,36
744,28,28,False,1222,9,36
744,29,29,False,1222,9,36
744,30,30,False,1222,9,36
744,31,31,False,1222,9,36
744,32,32,False,1222,9,36
744,33,33,False,1222,9,36
744,34,34,False,1222,9,36
744,35,35,False,1222,9,36
744,36,36,False,1222,9,36
744,37,37,False,1222,9,36
744,38,38,False,1222,9,36
744,39,39,False,1222,9,36
744,40,40,False,1222,9,36
744,41,41,True,1222,9,36
744,42,42,False,1222,9,36
744,43,43,False,1222,9,36
744,44,44,False,1222,9,36
744,45,45,False,1222,9,36
744,46,46,False,1222,9,36
744,47,47,False,1222,9,36
744,48,48,False,1222,9,36
744,49,49,False,1222,9,36
744,50,50,False,1222,9,36
744,51,51,False,1222,9,36
744,52,52,False,1222,9,36
744,53,53,False,1222,9,36
634,12,12,False,1748,3,12
634,13,13,False,1748,3,12
634,14,14,False,1748,3,12
634,15,15,False,1748,3,12
634,16,16,False,1748,3,12
634,17,17,False,1748,3,12
634,18,18,False,1748,3,12
634,19,19,False,1748,3,12
634,20,20,False,1748,3,12
634,21,21,False,1748,3,12
634,22,22,False,1748,3,12
634,23,23,False,1748,3,12
634,24,24,False,1748,3,12
634,25,25,False,1748,3,12
634,26,26,False,1748,3,12
634,27,27,False,1748,3,12
634,28,28,False,1748,3,12
634,29,29,False,1748,3,12
634,30,30,False,1748,3,12
634,31,31,False,1748,3,12
634,32,32,False,1748,3,12
634,33,33,False,1748,3,12
634,34,34,False,1748,3,12
634,35,35,False,1748,3,12
634,36,36,False,1748,3,12
634,37,37,False,1748,3,12
634,38,38,False,1748,3,12
634,39,39,False,1748,3,12
634,40,40,False,1748,3,12
634,41,41,False,1748,3,12
634,42,42,False,1748,3,12
634,43,43,True,1748,3,12
634,44,44,False,1748,3,12
634,45,45,False,1748,3,12
634,46,46,False,1748,3,12
634,47,47,False,1748,3,12
634,48,48,False,1748,3,12
634,49,49,False,1748,3,12
442,10,10,True,1748,3,24
442,11,11,False,1748,3,24
442,12,12,False,1748,3,24
442,13,13,False,1748,3,24
442,14,14,False,1748,3,24
442,15,15,False,1748,3,24
442,16,16,False,1748,3,24
442,17,17,False,1748,3,24
442,18,18,False,1748,3,24
442,19,19,False,1748,3,24
442,20,20,False,1748,3,24
442,21,21,False,1748,3,24
442,22,22,False,1748,3,24
442,23,23,False,1748,3,24
442,24,24,False,1748,3,24
442,25,25,False,1748,3,24
442,26,26,False,1748,3,24
442,27,27,False,1748,3,24
442,28,28,False,1748,3,24
442,29,29,False,1748,3,24
442,30,30,False,1748,3,24
442,31,31,False,1748,3,24
442,32,32,False,1748,3,24
442,33,33,False,1748,3,24
442,34,34,False,1748,3,24
442,35,35,False,1748,3,24
442,36,36,False,1748,3,24
442,37,37,False,1748,3,24
442,38,38,False,1748,3,24
442,39,39,False,1748,3,24
442,40,40,False,1748,3,24
442,41,41,False,1748,3,24
351,9,9,False,1748,3,36
351,10,10,False,1748,3,36
351,11,11,False,1748,3,36
351,12,12,False,1748,3,36
351,13,13,False,1748,3,36
351,14,14,False,1748,3,36
351,15,15,True,1748,3,36
351,16,16,False,1748,3,36
351,17,17,False,1748,3,36
351,18,18,False,1748,3,36
351,19,19,False,1748,3,36
351,20,20,False,1748,3,36
351,21,21,False,1748,3,36
351,22,22,False,1748,3,36
351,23,23,False,1748,3,36
351,24,24,False,1748,3,36
351,25,25,False,1748,3,36
351,26,26,False,1748,3,36
351,27,27,False,1748,3,36
351,28,28,False,1748,3,36
351,29,29,False,1748,3,36
351,30,30,False,1748,3,36
351,31,31,False,1748,3,36
351,32,32,False,1748,3,36
351,33,33,False,1748,3,36
351,34,34,False,1748,3,36
351,35,35,False,1748,3,36
1083,16,16,False,1748,5,12
1083,17,17,True,1748,5,12
1083,18,18,False,1748,5,12
1083,19,19,False,1748,5,12
1083,20,20,False,1748,5,12
1083,21,21,False,1748,5,12
1083,22,22,False,1748,5,12
1083,23,23,False,1748,5,12
1083,24,24,False,1748,5,12
1083,25,25,False,1748,5,12
1083,26,26,False,1748,5,12
1083,27,27,False,1748,5,12
1083,28,28,False,1748,5,12
1083,29,29,False,1748,5,12
1083,30,30,False,1748,5,12
1083,31,31,False,1748,5,12
1083,32,32,False,1748,5,12
1083,33,33,False,1748,5,12
1083,34,34,False,1748,5,12
1083,35,35,False,1748,5,12
1083,36,36,False,1748,5,12
1083,37,37,False,1748,5,12
1083,38,38,False,1748,5,12
1083,39,39,False,1748,5,12
1083,40,40,False,1748,5,12
1083,41,41,False,1748,5,12
1083,42,42,False,1748,5,12
1083,43,43,False,1748,5,12
1083,44,44,False,1748,5,12
1083,45,45,False,1748,5,12
1083,46,46,False,1748,5,12
1083,47,47,False,1748,5,12
1083,48,48,False,1748,5,12
1083,49,49,False,1748,5,12
1083,50,50,False,1748,5,12
1083,51,51,False,1748,5,12
1083,52,52,False,1748,5,12
1083,53,53,False,1748,5,12
1083,54,54,False,1748,5,12
1083,55,55,False,1748,5,12
1083,56,56,False,1748,5,12
1083,57,57,False,1748,5,12
1083,58,58,False,1748,5,12
1083,59,59,False,1748,5,12
1083,60,60,False,1748,5,12
1083,61,61,False,1748,5,12
1083,62,62,False,1748,5,12
1083,63,63,False,1748,5,12
825,14,14,False,1748,5,24
825,15,15,False,1748,5,24
825,16,16,False,1748,5,24
825,17,17,False,1748,5,24
825,18,18,False,1748,5,24
825,19,19,False,1748,5,24
825,20,20,False,1748,5,24
825,21,21,False,1748,5,24
825,22,22,False,1748,5,24
825,23,23,False,1748,5,24
825,24,24,False,1748,5,24
825,25,25,False,1748,5,24
825,26,26,False,1748,5,24
825,27,27,False,1748,5,24
825,28,28,False,1748,5,24
825,29,29,False,1748,5,24
825,30,30,False,1748,5,24
825,31,31,False,1748,5,24
825,32,32,False,1748,5,24
825,33,33,False,1748,5,24
825,34,34,False,1748,5,24
825,35,35,False,1748,5,24
825,36,36,False,1748,5,24
825,37,37,False,1748,5,24
825,38,38,False,1748,5,24
825,39,39,False,1748,5,24
825,40,40,False,1748,5,24
825,41,41,False,1748,5,24
825,42,42,False,1748,5,24
825,43,43,False,1748,5,24
825,44,44,False,1748,5,24
825,45,45,False,1748,5,24
825,46,46,False,1748,5,24
825,47,47,False,1748,5,24
825,48,48,False,1748,5,24
825,49,49,False,1748,5,24
825,50,50,False,1748,5,24
825,51,51,False,1748,5,24
825,52,52,True,1748,5,24
825,53,53,False,1748,5,24
825,54,54,False,1748,5,24
825,55,55,False,1748,5,24
710,13,13,False,1748,5,36
710,14,14,False,1748,5,36
710,15,15,False,1748,5,36
710,16,16,False,1748,5,36
710,17,17,False,1748,5,36
710,18,18,False,1748,5,36
710,19,19,False,1748,5,36
710,20,20,False,1748,5,36
710,21,21,False,1748,5,36
710,22,22,False,1748,5,36
710,23,23,False,1748,5,36
710,24,24,False,1748,5,36
710,25,25,False,1748,5,36
710,26,26,False,1748,5,36
710,27,27,False,1748,5,36
710,28,28,False,1748,5,36
710,29,29,False,1748,5,36
710,30,30,False,1748,5,36
710,31,31,False,1748,5,36
710,32,32,False,1748,5,36
710,33,33,False,1748,5,36
710,34,34,False,1748,5,36
710,35,35,False,1748,5,36
710,36,36,False,1748,5,36
710,37,37,False,1748,5,36
710,38,38,False,1748,5,36
710,39,39,False,1748,5,36
710,40,40,False,1748,5,36
710,41,41,False,1748,5,36
710,42,42,False,1748,5,36
710,43,43,False,1748,5,36
710,44,44,False,1748,5,36
710,45,45,False,1748,5,36
710,46,46,False,1748,5,36
710,47,47,False,1748,5,36
710,48,48,False,1748,5,36
710,49,49,False,1748,5,36
710,50,50,False,1748,5,36
710,51,51,True,1748,5,36
1366,18,18,False,1748,7,12
1366,19,19,False,1748,7,12
1366,20,20,False,1748,7,12
1366,21,21,False,1748,7,12
1366,22,22,False,1748,7,12
1366,23,23,False,1748,7,12
1366,24,24,False,1748,7,12
1366,25,25,False,1748,7,12
1366,26,26,False,1748,7,12
1366,27,27,False,1748,7,12
1366,28,28,False,1748,7,12
1366,29,29,False,1748,7,12
1366,30,30,False,1748,7,12
1366,31,31,False,1748,7,12
1366,32,32,False,1748,7,12
1366,33,33,False,1748,7,12
1366,34,34,False,1748,7,12
1366,35,35,False,1748,7,12
1366,36,36,False,1748,7,12
1366,37,37,False,1748,7,12
1366,38,38,False,1748,7,12
1366,39,39,False,1748,7,12
1366,40,40,False,1748,7,12
1366,41,41,False,1748,7,12
1366,42,42,False,1748,7,12
1366,43,43,False,1748,7,12
1366,44,44,False,1748,7,12
1366,45,45,False,1748,7,12
1366,46,46,False,1748,7,12
1366,47,47,False,1748,7,12
1366,48,48,False,1748,7,12
1366,49,49,False,1748,7,12
1366,50,50,False,1748,7,12
1366,51,51,True,1748,7,12
1366,52,52,False,1748,7,12
1366,53,53,False,1748,7,12
1366,54,54,False,1748,7,12
1366,55,55,False,1748,7,12
1366,56,56,False,1748,7,12
1366,57,57,False,1748,7,12
1366,58,58,False,1748,7,12
1366,59,59,False,1748,7,12
1366,60,60,False,1748,7,12
1366,61,61,False,1748,7,12
1366,62,62,False,1748,7,12
1366,63,63,False,1748,7,12
1366,64,64,False,1748,7,12
1366,65,65,False,1748,7,12
1366,66,66,False,1748,7,12
1366,67,67,False,1748,7,12
1366,68,68,False,1748,7,12
1366,69,69,False,1748,7,12
1366,70,70,False,1748,7,12
1366,71,71,False,1748,7,12
1045,16,16,False,1748,7,24
1045,17,17,False,1748,7,24
1045,18,18,False,1748,7,24
1045,19,19,False,1748,7,24
1045,20,20,False,1748,7,24
1045,21,21,False,1748,7,24
1045,22,22,False,1748,7,24
1045,23,23,False,1748,7,24
1045,24,24,False,1748,7,24
1045,25,25,False,1748,7,24
1045,26,26,False,1748,7,24
1045,27,27,False,1748,7,24
1045,28,28,False,1748,7,24
1045,29,29,False,1748,7,24
1045,30,30,False,1748,7,24
1045,31,31,False,1748,7,24
1045,32,32,False,1748,7,24
1045,33,33,False,1748,7,24
1045,34,34,False,1748,7,24
1045,35,35,False,1748,7,24
1045,36,36,False,1748,7,24
1045,37,37,False,1748,7,24
1045,38,38,False,1748,7,24
1045,39,39,False,1748,7,24
1045,40,40,False,1748,7,24
1045,41,41,False,1748,7,24
1045,42,42,False,1748,7,24
1045,43,43,False,1748,7,24
1045,44,44,False,1748,7,24
1045,45,45,False,1748,7,24
1045,46,46,False,1748,7,24
1045,47,47,False,1748,7,24
1045,48,48,False,1748,7,24
1045,49,49,False,1748,7,24
1045,50,50,False,1748,7,24
1045,51,51,False,1748,7,24
1045,52,52,False,1748,7,24
1045,53,53,False,1748,7,24
1045,54,54,False,1748,7,24
1045,55,55,True,1748,7,24
1045,56,56,False,1748,7,24
1045,57,57,False,1748,7,24
1045,58,58,False,1748,7,24
1045,59,59,False,1748,7,24
1045,60,60,False,1748,7,24
1045,61,61,False,1748,7,24
1045,62,62,False,1748,7,24
1045,63,63,False,1748,7,24
943,15,15,False,1748,7,36
943,16,16,False,1748,7,36
943,17,17,False,1748,7,36
943,18,18,False,1748,7,36
943,19,19,False,1748,7,36
943,20,20,False,1748,7,36
943,21,21,False,1748,7,36
943,22,22,False,1748,7,36
943,23,23,False,1748,7,36
943,24,24,False,1748,7,36
943,25,25,False,1748,7,36
943,26,26,False,1748,7,36
943,27,27,False,1748,7,36
943,28,28,False,1748,7,36
943,29,29,False,1748,7,36
943,30,30,False,1748,7,36
943,31,31,False,1748,7,36
943,32,32,False,1748,7,36
943,33,33,False,1748,7,36
943,34,34,False,1748,7,36
943,35,35,False,1748,7,36
943,36,36,False,1748,7,36
943,37,37,False,1748,7,36
943,38,38,False,1748,7,36
943,39,39,False,1748,7,36
943,40,40,False,1748,7,36
943,41,41,False,1748,7,36
943,42,42,False,1748,7,36
943,43,43,False,1748,7,36
943,44,44,False,1748,7,36
943,45,45,False,1748,7,36
943,46,46,False,1748,7,36
943,47,47,False,1748,7,36
943,48,48,False,1748,7,36
943,49,49,False,1748,7,36
943,50,50,False,1748,7,36
943,51,51,True,1748,7,36
943,52,52,False,1748,7,36
943,53,53,False,1748,7,36
943,54,54,False,1748,7,36
943,55,55,False,1748,7,36
943,56,56,False,1748,7,36
943,57,57,False,1748,7,36
943,58,58,False,1748,7,36
943,59,59,False,1748,7,36
1551,19,19,False,1748,9,12
1551,20,20,False,1748,9,12
1551,21,21,False,1748,9,12
1551,22,22,False,1748,9,12
1551,23,23,False,1748,9,12
1551,24,24,False,1748,9,12
1551,25,25,False,1748,9,12
1551,26,26,False,1748,9,12
1551,27,27,False,1748,9,12
1551,28,28,False,1748,9,12
1551,29,29,False,1748,9,12
1551,30,30,False,1748,9,12
1551,31,31,False,1748,9,12
1551,32,32,False,1748,9,12
1551,33,33,False,1748,9,12
1551,34,34,False,1748,9,12
1551,35,35,False,1748,9,12
1551,36,36,False,1748,9,12
1551,37,37,False,1748,9,12
1551,38,38,False,1748,9,12
1551,39,39,False,1748,9,12
1551,40,40,False,1748,9,12
1551,41,41,True,1748,9,12
1551,42,42,False,1748,9,12
1551,43,43,False,1748,9,12
1551,44,44,False,1748,9,12
1551,45,45,False,1748,9,12
1551,46,46,False,1748,9,12
1551,47,47,False,1748,9,12
1551,48,48,False,1748,9,12
1551,49,49,False,1748,9,12
1551,50,50,False,1748,9,12
1551,51,51,False,1748,9,12
1551,52,52,False,1748,9,12
1551,53,53,False,1748,9,12
1551,54,54,False,1748,9,12
1551,55,55,False,1748,9,12
1551,56,56,False,1748,9,12
1551,57,57,False,1748,9,12
1551,58,58,False,1748,9,12
1551,59,59,False,1748,9,12
1551,60,60,False,1748,9,12
1551,61,61,False,1748,9,12
1551,62,62,False,1748,9,12
1551,63,63,False,1748,9,12
1551,64,64,False,1748,9,12
1551,65,65,False,1748,9,12
1551,66,66,False,1748,9,12
1551,67,67,False,1748,9,12
1551,68,68,False,1748,9,12
1551,69,69,False,1748,9,12
1551,70,70,False,1748,9,12
1551,71,71,False,1748,9,12
1551,72,72,False,1748,9,12
1551,73,73,False,1748,9,12
1551,74,74,False,1748,9,12
1551,75,75,False,1748,9,12
1551,76,76,False,1748,9,12
1551,77,77,False,1748,9,12
1206,17,17,False,1748,9,24
1206,18,18,False,1748,9,24
1206,19,19,False,1748,9,24
1206,20,20,False,1748,9,24
1206,21,21,False,1748,9,24
1206,22,22,False,1748,9,24
1206,23,23,False,1748,9,24
1206,24,24,False,1748,9,24
1206,25,25,False,1748,9,24
1206,26,26,False,1748,9,24
1206,27,27,False,1748,9,24
1206,28,28,False,1748,9,24
1206,29,29,False,1748,9,24
1206,30,30,False,1748,9,24
1206,31,31,False,1748,9,24
1206,32,32,False,1748,9,24
1206,33,33,False,1748,9,24
1206,34,34,False,1748,9,24
1206,35,35,False,1748,9,24
1206,36,36,False,1748,9,24
1206,37,37,False,1748,9,24
1206,38,38,False,1748,9,24
1206,39,39,False,1748,9,24
1206,40,40,False,1748,9,24
1206,41,41,False,1748,9,24
1206,42,42,False,1748,9,24
1206,43,43,False,1748,9,24
1206,44,44,False,1748,9,24
1206,45,45,False,1748,9,24
1206,46,46,False,1748,9,24
1206,47,47,False,1748,9,24
1206,48,48,False,1748,9,24
1206,49,49,False,1748,9,24
1206,50,50,False,1748,9,24
1206,51,51,False,1748,9,24
1206,52,52,False,1748,9,24
1206,53,53,False,1748,9,24
1206,54,54,False,1748,9,24
1206,55,55,False,1748,9,24
1206,56,56,False,1748,9,24
1206,57,57,False,1748,9,24
1206,58,58,True,1748,9,24
1206,59,59,False,1748,9,24
1206,60,60,False,1748,9,24
1206,61,61,False,1748,9,24
1206,62,62,False,1748,9,24
1206,63,63,False,1748,9,24
1206,64,64,False,1748,9,24
1206,65,65,False,1748,9,24
1206,66,66,False,1748,9,24
1206,67,67,False,1748,9,24
1073,16,16,False,1748,9,36
1073,17,17,False,1748,9,36
1073,18,18,False,1748,9,36
1073,19,19,False,1748,9,36
1073,20,20,False,1748,9,36
1073,21,21,False,1748,9,36
1073,22,22,False,1748,9,36
1073,23,23,False,1748,9,36
1073,24,24,False,1748,9,36
1073,25,25,False,1748,9,36
1073,26,26,False,1748,9,36
1073,27,27,False,1748,9,36
1073,28,28,False,1748,9,36
1073,29,29,False,1748,9,36
1073,30,30,False,1748,9,36
1073,31,31,False,1748,9,36
1073,32,32,False,1748,9,36
1073,33,33,False,1748,9,36
1073,34,34,False,1748,9,36
1073,35,35,False,1748,9,36
1073,36,36,False,1748,9,36
1073,37,37,False,1748,9,36
1073,38,38,False,1748,9,36
1073,39,39,False,1748,9,36
1073,40,40,False,1748,9,36
1073,41,41,False,1748,9,36
1073,42,42,False,1748,9,36
1073,43,43,False,1748,9,36
1073,44,44,False,1748,9,36
1073,45,45,False,1748,9,36
1073,46,46,False,1748,9,36
1073,47,47,False,1748,9,36
1073,48,48,False,1748,9,36
1073,49,49,False,1748,9,36
1073,50,50,False,1748,9,36
1073,51,51,False,1748,9,36
1073,52,52,False,1748,9,36
1073,53,53,False,1748,9,36
1073,54,54,False,1748,9,36
1073,55,55,False,1748,9,36
1073,56,56,False,1748,9,36
1073,57,57,False,1748,9,36
1073,58,58,False,1748,9,36
1073,59,59,False,1748,9,36
1073,60,60,False,1748,9,36
1073,61,61,False,1748,9,36
1073,62,62,False,1748,9,36
1073,63,63,True,1748,9,36
899,14,14,False,2500,3,12
899,15,15,False,2500,3,12
899,16,16,False,2500,3,12
899,17,17,False,2500,3,12
899,18,18,False,2500,3,12
899,19,19,False,2500,3,12
899,20,20,False,2500,3,12
899,21,21,False,2500,3,12
899,22,22,False,2500,3,12
899,23,23,False,2500,3,12
899,24,24,False,2500,3,12
899,25,25,False,2500,3,12
899,26,26,False,2500,3,12
899,27,27,False,2500,3,12
899,28,28,False,2500,3,12
899,29,29,False,2500,3,12
899,30,30,False,2500,3,12
899,31,31,False,2500,3,12
899,32,32,False,2500,3,12
899,33,33,False,2500,3,12
899,34,34,False,2500,3,12
899,35,35,False,2500,3,12
899,36,36,False,2500,3,12
899,37,37,False,2500,3,12
899,38,38,False,2500,3,12
899,39,39,False,2500,3,12
899,40,40,False,2500,3,12
899,41,41,False,2500,3,12
899,42,42,False,2500,3,12
899,43,43,False,2500,3,12
899,44,44,False,2500,3,12
899,45,45,False,2500,3,12
899,46,46,False,2500,3,12
899,47,47,False,2500,3,12
899,48,48,False,2500,3,12
899,49,49,True,2500,3,12
899,50,50,False,2500,3,12
899,51,51,False,2500,3,12
899,52,52,False,2500,3,12
899,53,53,False,2500,3,12
899,54,54,False,2500,3,12
899,55,55,False,2500,3,12
899,56,56,False,2500,3,12
899,57,57,False,2500,3,12
645,12,12,False,2500,3,24
645,13,13,True,2500,3,24
645,14,14,False,2500,3,24
645,15,15,False,2500,3,24
645,16,16,False,2500,3,24
645,17,17,False,2500,3,24
645,18,18,False,2500,3,24
645,19,19,False,2500,3,24
645,20,20,False,2500,3,24
645,21,21,False,2500,3,24
645,22,22,False,2500,3,24
645,23,23,False,2500,3,24
645,24,24,False,2500,3,24
645,25,25,False,2500,3,24
645,26,26,False,2500,3,24
645,27,27,False,2500,3,24
645,28,28,False,2500,3,24
645,29,29,False,2500,3,24
645,30,30,False,2500,3,24
645,31,31,False,2500,3,24
645,32,32,False,2500,3,24
645,33,33,False,2500,3,24
645,34,34,False,2500,3,24
645,35,35,False,2500,3,24
645,36,36,False,2500,3,24
645,37,37,False,2500,3,24
645,38,38,False,2500,3,24
645,39,39,False,2500,3,24
645,40,40,False,2500,3,24
645,41,41,False,2500,3,24
645,42,42,False,2500,3,24
645,43,43,False,2500,3,24
645,44,44,False,2500,3,24
645,45,45,False,2500,3,24
645,46,46,False,2500,3,24
645,47,47,False,2500,3,24
645,48,48,False,2500,3,24
645,49,49,False,2500,3,24
505,11,11,False,2500,3,36
505,12,12,False,2500,3,36
505,13,13,False,2500,3,36
505,14,14,False,2500,3,36
505,15,15,False,2500,3,36
505,16,16,False,2500,3,36
505,17,17,False,2500,3,36
505,18,18,False,2500,3,36
505,19,19,False,2500,3,36
505,20,20,False,2500,3,36
505,21,21,False,2500,3,36
505,22,22,False,2500,3,36
505,23,23,False,2500,3,36
505,24,24,False,2500,3,36
505,25,25,False,2500,3,36
505,26,26,False,2500,3,36
505,27,27,False,2500,3,36
505,28,28,False,2500,3,36
505,29,29,False,2500,3,36
505,30,30,False,2500,3,36
505,31,31,False,2500,3,36
505,32,32,True,2500,3,36
505,33,33,False,2500,3,36
505,34,34,False,2500,3,36
505,35,35,False,2500,3,36
505,36,36,False,2500,3,36
505,37,37,False,2500,3,36
505,38,38,False,2500,3,36
505,39,39,False,2500,3,36
505,40,40,False,2500,3,36
505,41,41,False,2500,3,36
505,42,42,False,2500,3,36
505,43,43,False,2500,3,36
1565,19,19,False,2500,5,12
1565,20,20,False,2500,5,12
1565,21,21,False,2500,5,12
1565,22,22,False,2500,5,12
1565,23,23,False,2500,5,12
1565,24,24,False,2500,5,12
1565,25,25,False,2500,5,12
1565,26,26,False,2500,5,12
1565,27,27,False,2500,5,12
1565,28,28,False,2500,5,12
1565,29,29,False,2500,5,12
1565,30,30,False,2500,5,12
1565,31,31,False,2500,5,12
1565,32,32,False,2500,5,12
1565,33,33,False,2500,5,12
1565,34,34,False,2500,5,12
1565,35,35,False,2500,5,12
1565,36,36,False,2500,5,12
1565,37,37,False,2500,5,12
1565,38,38,False,2500,5,12
1565,39,39,False,2500,5,12
1565,40,40,False,2500,5,12
1565,41,41,False,2500,5,12
1565,42,42,False,2500,5,12
1565,43,43,False,2500,5,12
1565,44,44,False,2500,5,12
1565,45,45,False,2500,5,12
1565,46,46,False,2500,5,12
1565,47,47,False,2500,5,12
1565,48,48,False,2500,5,12
1565,49,49,False,2500,5,12
1565,50,50,False,2500,5,12
1565,51,51,False,2500,5,12
1565,52,52,False,2500,5,12
1565,53,53,False,2500,5,12
1565,54,54,False,2500,5,12
1565,55,55,False,2500,5,12
1565,56,56,False,2500,5,12
1565,57,57,False,2500,5,12
1565,58,58,True,2500,5,12
1565,59,59,False,2500,5,12
1565,60,60,False,2500,5,12
1565,61,61,False,2500,5,12
1565,62,62,False,2500,5,12
1565,63,63,False,2500,5,12
1565,64,64,False,2500,5,12
1565,65,65,False,2500,5,12
1565,66,66,False,2500,5,12
1565,67,67,False,2500,5,12
1565,68,68,False,2500,5,12
1565,69,69,False,2500,5,12
1565,70,70,False,2500,5,12
1565,71,71,False,2500,5,12
1565,72,72,False,2500,5,12
1565,73,73,False,2500,5,12
1565,74,74,False,2500,5,12
1565,75,75,False,2500,5,12
1565,76,76,False,2500,5,12
1565,77,77,False,2500,5,12
1184,17,17,False,2500,5,24
1184,18,18,False,2500,5,24
1184,19,19,False,2500,5,24
1184,20,20,False,2500,5,24
1184,21,21,False,2500,5,24
1184,22,22,False,2500,5,24
1184,23,23,False,2500,5,24
1184,24,24,False,2500,5,24
1184,25,25,False,2500,5,24
1184,26,26,False,2500,5,24
1184,27,27,False,2500,5,24
1184,28,28,False,2500,5,24
1184,29,29,False,2500,5,24
1184,30,30,False,2500,5,24
1184,31,31,False,2500,5,24
1184,32,32,False,2500,5,24
1184,33,33,False,2500,5,24
1184,34,34,False,2500,5,24
1184,35,35,False,2500,5,24
1184,36,36,False,2500,5,24
1184,37,37,False,2500,5,24
1184,38,38,False,2500,5,24
1184,39,39,False,2500,5,24
1184,40,40,False,2500,5,24
1184,41,41,False,2500,5,24
1184,42,42,False,2500,5,24
1184,43,43,False,2500,5,24
1184,44,44,False,2500,5,24
1184,45,45,False,2500,5,24
1184,46,46,False,2500,5,24
1184,47,47,False,2500,5,24
1184,48,48,False,2500,5,24
1184,49,49,False,2500,5,24
1184,50,50,False,2500,5,24
1184,51,51,False,2500,5,24
1184,52,52,False,2500,5,24
1184,53,53,False,2500,5,24
1184,54,54,False,2500,5,24
1184,55,55,False,2500,5,24
1184,56,56,False,2500,5,24
1184,57,57,False,2500,5,24
1184,58,58,True,2500,5,24
1184,59,59,False,2500,5,24
1184,60,60,False,2500,5,24
1184,61,61,False,2500,5,24
1184,62,62,False,2500,5,24
1184,63,63,False,2500,5,24
1184,64,64,False,2500,5,24
1184,65,65,False,2500,5,24
1184,66,66,False,2500,5,24
1184,67,67,False,2500,5,24
1044,16,16,False,2500,5,36
1044,17,17,False,2500,5,36
1044,18,18,False,2500,5,36
1044,19,19,False,2500,5,36
1044,20,20,False,2500,5,36
1044,21,21,False,2500,5,36
1044,22,22,False,2500,5,36
1044,23,23,False,2500,5,36
1044,24,24,False,2500,5,36
1044,25,25,False,2500,5,36
1044,26,26,False,2500,5,36
1044,27,27,False,2500,5,36
1044,28,28,False,2500,5,36
1044,29,29,False,2500,5,36
1044,30,30,False,2500,5,36
1044,31,31,False,2500,5,36
1044,32,32,False,2500,5,36
1044,33,33,False,2500,5,36
1044,34,34,False,2500,5,36
1044,35,35,False,2500,5,36
1044,36,36,False,2500,5,36
1044,37,37,False,2500,5,36
1044,38,38,False,2500,5,36
1044,39,39,False,2500,5,36
1044,40,40,False,2500,5,36
1044,41,41,False,2500,5,36
1044,42,42,False,2500,5,36
1044,43,43,False,2500,5,36
1044,44,44,False,2500,5,36
1044,45,45,False,2500,5,36
1044,46,46,False,2500,5,36
1044,47,47,False,2500,5,36
1044,48,48,False,2500,5,36
1044,49,49,False,2500,5,36
1044,50,50,False,2500,5,36
1044,51,51,False,2500,5,36
1044,52,52,False,2500,5,36
1044,53,53,False,2500,5,36
1044,54,54,False,2500,5,36
1044,55,55,False,2500,5,36
1044,56,56,False,2500,5,36
1044,57,57,False,2500,5,36
1044,58,58,False,2500,5,36
1044,59,59,False,2500,5,36
1044,60,60,False,2500,5,36
1044,61,61,False,2500,5,36
1044,62,62,False,2500,5,36
1044,63,63,True,2500,5,36
1952,22,22,False,2500,7,12
1952,23,23,False,2500,7,12
1952,24,24,False,2500,7,12
1952,25,25,False,2500,7,12
1952,26,26,False,2500,7,12
1952,27,27,False,2500,7,12
1952,28,28,False,2500,7,12
1952,29,29,False,2500,7,12
1952,30,30,False,2500,7,12
1952,31,31,False,2500,7,12
1952,32,32,False,2500,7,12
1952,33,33,False,2500,7,12
1952,34,34,False,2500,7,12
1952,35,35,False,2500,7,12
1952,36,36,False,2500,7,12
1952,37,37,False,2500,7,12
1952,38,38,False,2500,7,12
1952,39,39,False,2500,7,12
1952,40,40,False,2500,7,12
1952,41,41,False,2500,7,12
1952,42,42,False,2500,7,12
1952,43,43,False,2500,7,12
1952,44,44,False,2500,7,12
1952,45,45,False,2500,7,12
1952,46,46,False,2500,7,12
1952,47,47,False,2500,7,12
1952,48,48,False,2500,7,12
1952,49,49,False,2500,7,12
1952,50,50,False,2500,7,12
1952,51,51,False,2500,7,12
1952,52,52,False,2500,7,12
1952,53,53,False,2500,7,12
1952,54,54,False,2500,7,12
1952,55,55,False,2500,7,12
1952,56,56,False,2500,7,12
1952,57,57,False,2500,7,12
1952,58,58,False,2500,7,12
1952,59,59,False,2500,7,12
1952,60,60,False,2500,7,12
1952,61,61,False,2500,7,12
1952,62,62,False,2500,7,12
1952,63,63,False,2500,7,12
1952,64,64,False,2500,7,12
1952,65,65,False,2500,7,12
1952,66,66,False,2500,7,12
1952,67,67,False,2500,7,12
1952,68,68,False,2500,7,12
1952,69,69,False,2500,7,12
1952,70,70,False,2500,7,12
1952,71,71,False,2500,7,12
1952,72,72,False,2500,7,12
1952,73,73,False,2500,7,12
1952,74,74,False,2500,7,12
1952,75,75,False,2500,7,12
1952,76,76,True,2500,7,12
1952,77,77,False,2500,7,12
1952,78,78,False,2500,7,12
1952,79,79,False,2500,7,12
1952,80,80,False,2500,7,12
1952,81,81,False,2500,7,12
