Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,ExitReason,Duration,Tag
73,2431,2434,2327.3427110000002,2323.8940920562573,2323.8940920562573,2333.541876781027,-251.74918289323796,-0.0014817838934693128,2024-06-03 03:00:00,2024-06-03 06:00:00,sl,0 days 03:00:00,1268
6,2429,2434,2326.652642,2322.091478537606,2322.091478537606,2334.0334934086954,-27.366980774365402,-0.001960397259159974,2024-06-03 01:00:00,2024-06-03 06:00:00,sl,0 days 05:00:00,1267
59,2433,2434,2326.542631,2322.359971923981,2322.359971923981,2339.3980474550226,-246.7768854851097,-0.0017978003154925926,2024-06-03 05:00:00,2024-06-03 06:00:00,sl,0 days 01:00:00,1270
43,2434,2436,2321.592136,2315.8900829512068,2315.8900829512068,2331.652572531544,-245.18828109811875,-0.0024560959525895543,2024-06-03 06:00:00,2024-06-03 08:00:00,sl,0 days 02:00:00,1271
73,2435,2436,2321.53213,2318.092121081595,2318.092121081595,2327.715818578322,-251.12065104356907,-0.0014817838934690908,2024-06-03 07:00:00,2024-06-03 08:00:00,sl,0 days 01:00:00,1272
14,2438,2441,2326.202597,2330.78,2320.4892202166047,2341.4395189013303,64.08364200000324,0.0019677576690455556,2024-06-03 10:00:00,2024-06-03 13:00:00,time,0 days 03:00:00,1275
24,2437,2441,2322.652242,2328.8389141354696,2319.2105733176745,2328.8389141354696,148.48013125126818,0.002663623948345517,2024-06-03 09:00:00,2024-06-03 13:00:00,tp,0 days 04:00:00,1274
14,2439,2442,2325.7425510000003,2329.95,2320.030304133724,2340.976459541711,58.90428599999359,0.0018090777064685426,2024-06-03 11:00:00,2024-06-03 14:00:00,time,0 days 03:00:00,1276
29,2443,2444,2334.2334,2331.3594869486633,2331.3594869486633,2346.1766266437353,-83.34347848876678,-0.0012312020945878244,2024-06-03 15:00:00,2024-06-03 16:00:00,sl,0 days 01:00:00,1279
8,2436,2445,2320.382015,2336.7812403093326,2311.29070154587,2336.7812403093326,131.1938024746596,0.007067467858016707,2024-06-03 08:00:00,2024-06-03 17:00:00,tp,0 days 09:00:00,1273
14,2440,2445,2327.962773,2343.211224277267,2322.2450730554556,2343.211224277267,213.47831788173335,0.006550126769259368,2024-06-03 12:00:00,2024-06-03 17:00:00,tp,0 days 05:00:00,1277
23,2445,2446,2341.93417,2338.4147661739266,2338.4147661739266,2354.2391946880875,-80.94628799968723,-0.0015027765814926708,2024-06-03 17:00:00,2024-06-03 18:00:00,sl,0 days 01:00:00,1281
8,2442,2447,2330.1829949999997,2349.591192942741,2321.1291899240914,2349.591192942741,155.26558354193185,0.008329044536153019,2024-06-03 14:00:00,2024-06-03 19:00:00,tp,0 days 05:00:00,1278
17,2449,2455,2348.444821,2343.7145155127773,2343.7145155127773,2361.596378330654,-80.41519328278628,-0.0020142289249991396,2024-06-03 21:00:00,2024-06-04 04:00:00,sl,0 days 07:00:00,1285
86,2455,2457,2347.2647030000003,2344.2931102556313,2344.2931102556313,2362.2237208457673,-255.5569760157332,-0.0012659810973049135,2024-06-04 04:00:00,2024-06-04 06:00:00,sl,0 days 02:00:00,1286
86,2457,2461,2345.894566,2342.924707823174,2342.924707823174,2360.8448520210995,-255.40780320705016,-0.0012659810973048025,2024-06-04 06:00:00,2024-06-04 10:00:00,sl,0 days 04:00:00,1287
12,2448,2461,2348.624839,2342.3113863761278,2342.3113863761278,2366.985033385223,-75.7614314864677,-0.0026881486217102957,2024-06-03 20:00:00,2024-06-04 10:00:00,sl,0 days 14:00:00,1284
32,2447,2461,2349.344911,2341.8139311950245,2341.8139311950245,2374.6488276052105,-240.99135375922197,-0.003205565845063596,2024-06-03 19:00:00,2024-06-04 10:00:00,sl,0 days 15:00:00,1283
32,2446,2462,2342.9942760000004,2335.483653573675,2335.483653573675,2368.229792287455,-240.33991764241364,-0.003205565845063707,2024-06-03 18:00:00,2024-06-04 11:00:00,sl,0 days 17:00:00,1282
23,2461,2462,2339.943971,2336.4117544330657,2336.4117544330657,2353.3050758694467,-81.24098103949336,-0.0015095304035954715,2024-06-04 10:00:00,2024-06-04 11:00:00,sl,0 days 01:00:00,1288
25,2462,2463,2333.513328,2330.185816545672,2330.185816545672,2345.5953682190834,-83.18778635820081,-0.001425966337711082,2024-06-04 11:00:00,2024-06-04 12:00:00,sl,0 days 01:00:00,1289
25,2463,2465,2330.112988,2326.790325316049,2326.790325316049,2342.177422558063,-83.06656709877416,-0.00142596633771086,2024-06-04 12:00:00,2024-06-04 14:00:00,sl,0 days 02:00:00,1290
26,2444,2467,2333.103287,2324.038135281107,2324.038135281107,2368.9239816722584,-235.69394469121926,-0.0038854480937058344,2024-06-03 16:00:00,2024-06-04 16:00:00,sl,1 days 00:00:00,1280
25,2466,2467,2335.33351,2332.0034030274114,2332.0034030274114,2347.4249744258645,-83.25267431471275,-0.001425966337710971,2024-06-04 15:00:00,2024-06-04 16:00:00,sl,0 days 01:00:00,1291
165,2467,2468,2324.7124479999998,2323.0730147191775,2323.0730147191775,2341.9671127690062,-270.5064913356682,-0.000705219814275404,2024-06-04 16:00:00,2024-06-04 17:00:00,sl,0 days 01:00:00,1292
24,2469,2470,2326.342611,2322.8954739883293,2322.8954739883293,2335.753669336074,-82.73128828009794,-0.0014817838934690908,2024-06-04 18:00:00,2024-06-04 19:00:00,sl,0 days 01:00:00,1294
124,2471,2472,2329.052882,2326.7327135031896,2326.7327135031896,2337.322832993807,-287.70089360447855,-0.0009961854085588362,2024-06-04 20:00:00,2024-06-04 21:00:00,sl,0 days 01:00:00,1296
37,2472,2473,2328.422819,2326.103278162757,2326.103278162757,2336.690532779627,-85.82301097799245,-0.0009961854085587252,2024-06-04 21:00:00,2024-06-04 22:00:00,sl,0 days 01:00:00,1297
124,2470,2479,2324.212398,2332.4651615070925,2321.8970515227206,2332.4651615070925,1023.3426748794536,0.0035507785408055437,2024-06-04 19:00:00,2024-06-05 05:00:00,tp,0 days 10:00:00,1295
68,2468,2480,2317.691746,2333.5161583136437,2313.6989783387107,2333.5161583136437,1076.060037327774,0.006827660469065577,2024-06-04 17:00:00,2024-06-05 06:00:00,tp,0 days 13:00:00,1293
37,2473,2480,2327.482725,2335.7471007140252,2325.164120670682,2335.7471007140252,305.78190141893947,0.0035507785408055437,2024-06-04 22:00:00,2024-06-05 06:00:00,tp,0 days 08:00:00,1298
29,2474,2482,2326.8926659999997,2338.798333396278,2324.02779087574,2338.798333396278,345.2643544920679,0.005116552031058763,2024-06-04 23:00:00,2024-06-05 08:00:00,tp,0 days 09:00:00,1299
29,2475,2482,2328.0127780000003,2339.9241765076067,2325.1465237914995,2339.9241765076067,345.43055672058745,0.005116552031058763,2024-06-05 01:00:00,2024-06-05 08:00:00,tp,0 days 07:00:00,1300
59,2481,2483,2338.223799,2334.0201395164654,2334.0201395164654,2374.162840761017,-248.01590952853348,-0.0017978003154925926,2024-06-05 07:00:00,2024-06-05 09:00:00,sl,0 days 02:00:00,1303
59,2480,2483,2337.383715,2333.181565819746,2333.181565819746,2373.309844475217,-247.92680163497744,-0.0017978003154923705,2024-06-05 06:00:00,2024-06-05 09:00:00,sl,0 days 03:00:00,1302
112,2479,2483,2333.63334,2331.3086085177656,2331.3086085177656,2349.019184507264,-260.36992601023667,-0.0009961854085587252,2024-06-05 05:00:00,2024-06-05 09:00:00,sl,0 days 04:00:00,1301
27,2482,2483,2337.6237389999997,2334.4656473401587,2334.4656473401587,2351.381067076451,-85.26847481570485,-0.0013509837392359225,2024-06-05 08:00:00,2024-06-05 09:00:00,sl,0 days 01:00:00,1304
20,2485,2490,2332.83326,2344.0137430070845,2328.800936032695,2344.0137430070845,223.60966014169207,0.004792662724246499,2024-06-05 11:00:00,2024-06-05 16:00:00,tp,0 days 05:00:00,1306
27,2486,2490,2332.5132280000003,2345.2832447041765,2329.412205822083,2345.2832447041765,344.7904510127578,0.005474788546055098,2024-06-05 12:00:00,2024-06-05 16:00:00,tp,0 days 04:00:00,1307
27,2488,2490,2332.693246,2345.4642482646605,2329.5919844923314,2345.4642482646605,344.8170611458372,0.005474788546055098,2024-06-05 14:00:00,2024-06-05 16:00:00,tp,0 days 02:00:00,1309
27,2487,2491,2334.013378,2346.7916077082136,2330.9103614074897,2346.7916077082136,345.0122021217653,0.005474788546055098,2024-06-05 13:00:00,2024-06-05 17:00:00,tp,0 days 04:00:00,1308
75,2490,2491,2343.984375,2340.5909913607825,2340.5909913607825,2362.520996796895,-254.50377294131385,-0.001447698916174578,2024-06-05 16:00:00,2024-06-05 17:00:00,sl,0 days 01:00:00,1310
20,2484,2492,2331.8331599999997,2352.5162247526723,2327.8025647148384,2352.5162247526723,413.6612950534527,0.008869873328618771,2024-06-05 10:00:00,2024-06-05 18:00:00,tp,0 days 08:00:00,1305
25,2495,2496,2356.03558,2352.70822361064,2352.70822361064,2361.312853137307,-83.18390973400938,-0.0014122691599420811,2024-06-05 21:00:00,2024-06-05 22:00:00,sl,0 days 01:00:00,1315
-25,2494,2501,2354.844492,2358.1708314538814,2358.1708314538814,2349.5688317486174,-83.15848634703116,-0.0014125516420220308,2024-06-05 20:00:00,2024-06-06 04:00:00,sl,0 days 08:00:00,1314
75,2491,2501,2349.2048969999996,2367.782803560961,2345.803955616741,2367.782803560961,1393.3429920720982,0.00790816781656023,2024-06-05 17:00:00,2024-06-06 04:00:00,tp,0 days 11:00:00,1311
18,2492,2501,2353.885365,2365.2847496389486,2349.4404998916725,2365.2847496389486,205.18892350107308,0.004842795154108348,2024-06-05 18:00:00,2024-06-06 04:00:00,tp,0 days 10:00:00,1312
18,2493,2501,2352.895266,2364.289855792309,2348.4522705054455,2364.289855792309,205.10261626156262,0.004842795154108348,2024-06-05 19:00:00,2024-06-06 04:00:00,tp,0 days 09:00:00,1313
35,2502,2504,2374.507427,2367.454338158912,2367.454338158912,2402.0237602041607,-246.85810943808292,-0.002970337662830169,2024-06-06 05:00:00,2024-06-06 07:00:00,sl,0 days 02:00:00,1318
67,2501,2506,2367.6667429999998,2363.8616241307673,2363.8616241307673,2387.1967793618346,-254.9429642385776,-0.001607117589703999,2024-06-06 04:00:00,2024-06-06 09:00:00,sl,0 days 05:00:00,1317
20,2508,2509,2363.116288,2358.9371730413236,2358.9371730413236,2370.8423995164626,-83.58229917353128,-0.001768476219261128,2024-06-06 11:00:00,2024-06-06 12:00:00,sl,0 days 01:00:00,1320
20,2510,2512,2361.276104,2357.100243362967,2357.100243362967,2368.996199110555,-83.51721274066222,-0.001768476219260906,2024-06-06 13:00:00,2024-06-06 15:00:00,sl,0 days 02:00:00,1322
23,2509,2512,2361.806157,2358.1531580649753,2358.1531580649753,2371.1523829100206,-84.01897550556805,-0.0015466971852020617,2024-06-06 12:00:00,2024-06-06 15:00:00,sl,0 days 03:00:00,1321
-17,2504,2512,2369.193057,2355.922653379382,2373.966108699205,2355.922653379382,225.59686155050258,0.005601233542960604,2024-06-06 07:00:00,2024-06-06 15:00:00,tp,0 days 08:00:00,1319
20,2511,2512,2359.975974,2355.8024126119535,2355.8024126119535,2367.69181838899,-83.47122776092874,-0.001768476219261017,2024-06-06 14:00:00,2024-06-06 15:00:00,sl,0 days 01:00:00,1323
15,2512,2515,2357.765753,2374.5463376446723,2352.3752627938306,2374.5463376446723,251.70876967008326,0.00711715513863953,2024-06-06 15:00:00,2024-06-06 18:00:00,tp,0 days 03:00:00,1324
16,2496,2524,2354.195396,2371.02,2349.034678050351,2385.7569599324543,269.19366399999853,0.007146647227577851,2024-06-05 22:00:00,2024-06-07 04:00:00,time,1 days 06:00:00,1316
83,2514,2525,2364.476424,2376.59,2361.344111982406,2386.4951586331267,1005.4268080000161,0.005123153640715028,2024-06-06 17:00:00,2024-06-07 05:00:00,time,0 days 12:00:00,1326
77,2524,2526,2371.257102,2378.4029386694074,2367.8637252726976,2378.4029386694074,550.2294235443655,0.0030135225165506263,2024-06-07 04:00:00,2024-06-07 06:00:00,tp,0 days 02:00:00,1329
156,2513,2527,2360.746051,2382.730047247777,2357.618680749666,2382.730047247777,3429.5034146531743,0.009312308809524161,2024-06-06 16:00:00,2024-06-07 07:00:00,tp,0 days 15:00:00,1325
18,2529,2531,2375.657542,2370.798183287692,2370.798183287692,2385.835903689686,-87.4684568215398,-0.0020454794625899275,2024-06-07 09:00:00,2024-06-07 11:00:00,sl,0 days 02:00:00,1332
2,2526,2531,2380.408017,2369.874086010016,2369.874086010016,2429.347073847087,-21.067861979968256,-0.004425262776278083,2024-06-07 06:00:00,2024-06-07 11:00:00,sl,0 days 05:00:00,1331
2,2525,2531,2376.827659,2366.3095720349997,2366.3095720349997,2425.6931068933095,-21.036173930000587,-0.004425262776277861,2024-06-07 05:00:00,2024-06-07 11:00:00,sl,0 days 06:00:00,1330
20,2516,2531,2373.107287,2368.788689741841,2368.788689741841,2390.0354471926516,-86.37194516317322,-0.0018198070023281998,2024-06-06 19:00:00,2024-06-07 11:00:00,sl,0 days 16:00:00,1328
59,2515,2531,2374.387415,2366.389281774806,2366.389281774806,2406.8128891071096,-471.8898602864533,-0.0033685038821662516,2024-06-06 18:00:00,2024-06-07 11:00:00,sl,0 days 17:00:00,1327
18,2531,2532,2347.5347300000003,2342.9326293495255,2342.9326293495255,2358.822738635907,-82.83781170854581,-0.001960397259159974,2024-06-07 11:00:00,2024-06-07 12:00:00,sl,0 days 01:00:00,1333
25,2533,2535,2333.863363,2330.340325295714,2330.340325295714,2347.1897475333344,-88.07594260714495,-0.0015095304035953605,2024-06-07 13:00:00,2024-06-07 15:00:00,sl,0 days 02:00:00,1334
25,2534,2535,2336.803657,2333.2761808325254,2333.2761808325254,2350.1468306432307,-88.18690418686401,-0.0015095304035954715,2024-06-07 14:00:00,2024-06-07 15:00:00,sl,0 days 01:00:00,1335
8,2537,2538,2313.611338,2310.183065983604,2310.183065983604,2322.9708928505906,-27.426176131168177,-0.0014817838934692018,2024-06-07 17:00:00,2024-06-07 18:00:00,sl,0 days 01:00:00,1336
7,2541,2542,2301.7001469999996,2297.9514458804865,2297.9514458804865,2321.806994504672,-26.240907836591305,-0.001628666151148761,2024-06-07 21:00:00,2024-06-07 22:00:00,sl,0 days 01:00:00,1337
12,2551,2552,2295.879565,2288.9588991698747,2288.9588991698747,2313.0801473142924,-83.04798996150566,-0.0030143853953095157,2024-06-10 08:00:00,2024-06-10 09:00:00,sl,0 days 01:00:00,1338
15,2552,2555,2291.42912,2295.32,2285.7738605762015,2306.8760502775954,58.36320000000569,0.0016980145560865356,2024-06-10 09:00:00,2024-06-10 12:00:00,time,0 days 03:00:00,1339
12,2555,2558,2295.549532,2306.14,2288.62986101653,2312.7476417282433,127.08561599999848,0.0046134783207107954,2024-06-10 12:00:00,2024-06-10 15:00:00,time,0 days 03:00:00,1340
23,2556,2559,2298.749852,2305.62,2295.0505051713303,2313.388977768767,158.01340399999935,0.0029886453256420253,2024-06-10 13:00:00,2024-06-10 16:00:00,time,0 days 03:00:00,1341
-63,2559,2562,2305.3894379999997,2309.5348968678422,2309.5348968678422,2269.947980395375,-261.1639086740797,-0.001798159911515329,2024-06-10 16:00:00,2024-06-10 19:00:00,sl,0 days 03:00:00,1342
34,2564,2566,2311.141091,2308.4933513085066,2308.4933513085066,2332.7031773336694,-90.0231495107746,-0.001145641735939118,2024-06-10 21:00:00,2024-06-10 23:00:00,sl,0 days 02:00:00,1344
25,2563,2566,2312.051182,2308.576685628478,2308.576685628478,2324.199195056504,-86.86240928805091,-0.0015027765814926708,2024-06-10 20:00:00,2024-06-10 23:00:00,sl,0 days 03:00:00,1343
102,2568,2570,2310.13099,2307.48440752237,2307.48440752237,2317.8213281699013,-269.95141271826924,-0.001145641735939007,2024-06-11 02:00:00,2024-06-11 04:00:00,sl,0 days 02:00:00,1348
102,2567,2570,2310.000977,2307.354543470689,2307.354543470689,2317.690882361571,-269.93621998974777,-0.001145641735939118,2024-06-11 01:00:00,2024-06-11 04:00:00,sl,0 days 03:00:00,1347
34,2566,2570,2310.13099,2307.48440752237,2307.48440752237,2315.840996127426,-89.98380423942308,-0.001145641735939007,2024-06-10 23:00:00,2024-06-11 04:00:00,sl,0 days 05:00:00,1346
34,2565,2570,2308.9708739999996,2306.3256205996777,2306.3256205996777,2314.6780126409076,-89.93861561094673,-0.001145641735939007,2024-06-10 22:00:00,2024-06-11 04:00:00,sl,0 days 06:00:00,1345
102,2569,2570,2311.011078,2308.363487256826,2308.363487256826,2318.704345949368,-270.05425580375595,-0.001145641735939007,2024-06-11 03:00:00,2024-06-11 04:00:00,sl,0 days 01:00:00,1349
73,2570,2571,2303.070284,2299.5188669204686,2299.5188669204686,2323.8061682701878,-259.25344680578837,-0.001542035909283368,2024-06-11 04:00:00,2024-06-11 05:00:00,sl,0 days 01:00:00,1350
73,2572,2574,2303.8603630000002,2300.3077275902792,2300.3077275902792,2324.6033608119765,-259.34238490963344,-0.00154203590928359,2024-06-11 06:00:00,2024-06-11 08:00:00,sl,0 days 02:00:00,1352
91,2573,2574,2303.7703539999998,2300.8538242793047,2300.8538242793047,2318.4521842145427,-265.4042045832498,-0.0012659810973046914,2024-06-11 07:00:00,2024-06-11 08:00:00,sl,0 days 01:00:00,1353
31,2574,2577,2299.789956,2305.94,2296.9878051310557,2307.9457131484646,190.65136399999938,0.0026741763890023584,2024-06-11 08:00:00,2024-06-11 11:00:00,time,0 days 03:00:00,1354
30,2575,2578,2302.270204,2306.3,2299.355573440848,2310.168622085039,120.89388000000781,0.0017503575353574607,2024-06-11 09:00:00,2024-06-11 12:00:00,time,0 days 03:00:00,1355
19,2577,2578,2306.170594,2301.6661023997044,2301.6661023997044,2332.7491290334187,-85.58534040561926,-0.0019532343409525144,2024-06-11 11:00:00,2024-06-11 12:00:00,sl,0 days 01:00:00,1357
18,2578,2581,2306.53063,2316.999202593448,2301.994349863026,2316.999202593448,188.4343066820602,0.004538666192977381,2024-06-11 12:00:00,2024-06-11 15:00:00,tp,0 days 03:00:00,1358
21,2581,2582,2318.141791,2314.1328541969674,2314.1328541969674,2329.55338328584,-84.18767286368484,-0.0017293751480591535,2024-06-11 15:00:00,2024-06-11 16:00:00,sl,0 days 01:00:00,1361
25,2580,2583,2307.800757,2314.72,2304.3326480676296,2319.926437411449,172.9810749999956,0.0029981977339301746,2024-06-11 14:00:00,2024-06-11 17:00:00,time,0 days 03:00:00,1360
37,2582,2583,2314.8214590000002,2312.413099662441,2312.413099662441,2324.305546505865,-89.10929548969898,-0.0010404082475543586,2024-06-11 16:00:00,2024-06-11 17:00:00,sl,0 days 01:00:00,1362
37,2583,2584,2314.9514719999997,2312.542977395843,2312.542977395843,2324.4360921839525,-89.11430035379635,-0.0010404082475542475,2024-06-11 17:00:00,2024-06-11 18:00:00,sl,0 days 01:00:00,1363
84,2584,2585,2310.33101,2306.8590986626755,2306.8590986626755,2322.4699849036815,-291.6405523352496,-0.0015027765814926708,2024-06-11 18:00:00,2024-06-11 19:00:00,sl,0 days 01:00:00,1364
53,2571,2594,2302.090186,2313.6,2297.304781722529,2333.0882894994056,610.0201420000003,0.004999723325348482,2024-06-11 05:00:00,2024-06-12 05:00:00,time,1 days 00:00:00,1351
17,2576,2604,2304.7004469999997,2321.062553602326,2299.83419788586,2321.062553602326,278.1558122395436,0.0070994504399148894,2024-06-11 10:00:00,2024-06-12 15:00:00,tp,1 days 05:00:00,1356
17,2579,2604,2308.060783,2335.524576902032,2303.187438719933,2335.524576902032,466.8844963345473,0.011899077400524538,2024-06-11 13:00:00,2024-06-12 15:00:00,tp,1 days 02:00:00,1359
127,2585,2604,2308.690846,2324.0691498663236,2306.536406862619,2324.0691498663236,1953.044591023107,0.006661049439758315,2024-06-11 19:00:00,2024-06-12 15:00:00,tp,0 days 20:00:00,1365
45,2586,2604,2313.03128,2331.1132244701025,2306.8135081526957,2331.1132244701025,813.6875011546067,0.0078174232343724,2024-06-11 20:00:00,2024-06-12 15:00:00,tp,0 days 19:00:00,1366
11,2604,2605,2336.153592,2328.3981082441264,2328.3981082441264,2356.5468318088156,-85.31032131461052,-0.003319766209906705,2024-06-12 15:00:00,2024-06-12 16:00:00,sl,0 days 01:00:00,1368
18,2605,2606,2330.012978,2325.319798464089,2325.319798464089,2343.0613149195306,-84.47723164639774,-0.0020142289249991396,2024-06-12 16:00:00,2024-06-12 17:00:00,sl,0 days 01:00:00,1369
10,2608,2610,2337.83376,2329.4398451803363,2329.4398451803363,2356.0816343747047,-83.93914819663678,-0.003590466937077541,2024-06-12 19:00:00,2024-06-12 21:00:00,sl,0 days 02:00:00,1372
10,2607,2610,2335.753552,2327.3671060983825,2327.3671060983825,2353.985189388608,-83.86445901617662,-0.003590466937077652,2024-06-12 18:00:00,2024-06-12 21:00:00,sl,0 days 03:00:00,1371
55,2606,2610,2325.472524,2320.1558648495356,2320.1558648495356,2342.0232727239513,-292.4162532755281,-0.0022862704657198307,2024-06-12 17:00:00,2024-06-12 21:00:00,sl,0 days 04:00:00,1370
24,2609,2610,2334.253402,2330.6430188335785,2330.6430188335785,2343.4905951378305,-86.64919599411223,-0.0015466971852018396,2024-06-12 20:00:00,2024-06-12 21:00:00,sl,0 days 01:00:00,1373
18,2610,2611,2322.942271,2318.1135210459083,2318.1135210459083,2339.897901081536,-86.91749917364814,-0.0020787214621622585,2024-06-12 21:00:00,2024-06-12 22:00:00,sl,0 days 01:00:00,1374
24,2612,2614,2324.13239,2320.5484943966912,2320.5484943966912,2335.4406774661857,-86.01349447941539,-0.00154203590928359,2024-06-12 23:00:00,2024-06-13 02:00:00,sl,0 days 03:00:00,1376
54,2614,2616,2320.752052,2315.9278549011506,2315.9278549011506,2337.6916952257175,-260.5066433378597,-0.0020787214621621475,2024-06-13 02:00:00,2024-06-13 04:00:00,sl,0 days 02:00:00,1378
102,2613,2616,2322.192196,2317.3650052429093,2317.3650052429093,2333.4149007539418,-492.3734572232461,-0.0020787214621621475,2024-06-13 01:00:00,2024-06-13 04:00:00,sl,0 days 03:00:00,1377
18,2611,2616,2321.392116,2316.5665883863767,2316.5665883863767,2338.336431183582,-86.85949704521954,-0.0020787214621621475,2024-06-12 22:00:00,2024-06-13 04:00:00,sl,0 days 06:00:00,1375
80,2615,2616,2320.942071,2317.6142663065207,2317.6142663065207,2344.1082310199417,-266.22437547834124,-0.001433816352015005,2024-06-13 03:00:00,2024-06-13 04:00:00,sl,0 days 01:00:00,1379
54,2617,2619,2314.321409,2309.5105794167703,2309.5105794167703,2345.484208356581,-259.7847974944125,-0.0020787214621622585,2024-06-13 05:00:00,2024-06-13 07:00:00,sl,0 days 02:00:00,1381
31,2616,2619,2312.8612630000002,2310.013663368504,2310.013663368504,2324.69513799276,-88.27558857638996,-0.0012312020945877133,2024-06-13 04:00:00,2024-06-13 07:00:00,sl,0 days 03:00:00,1380
100,2618,2619,2314.4214190000002,2309.534644584429,2309.534644584429,2344.7379884623247,-488.6774415571381,-0.0021114453813181333,2024-06-13 06:00:00,2024-06-13 07:00:00,sl,0 days 01:00:00,1382
28,2594,2623,2313.8313599999997,2315.53,2304.9425298738206,2366.7583581755084,47.56192000001465,0.0007341243745613291,2024-06-12 05:00:00,2024-06-13 11:00:00,time,1 days 06:00:00,1367
20,2622,2626,2317.251702,2312.908533830947,2312.908533830947,2327.5867565943026,-86.8633633810623,-0.0018742755330828365,2024-06-13 10:00:00,2024-06-13 14:00:00,sl,0 days 04:00:00,1385
17,2621,2626,2315.83156,2310.850709989787,2310.850709989787,2337.3784236197575,-84.67445017362252,-0.0021507825077801135,2024-06-13 09:00:00,2024-06-13 14:00:00,sl,0 days 05:00:00,1384
12,2620,2626,2311.741151,2304.7082969615835,2304.7082969615835,2326.955737675124,-84.39424846099973,-0.003042232490162,2024-06-13 08:00:00,2024-06-13 14:00:00,sl,0 days 06:00:00,1383
16,2627,2628,2323.482325,2318.2660051035086,2318.2660051035086,2347.658867035486,-83.46111834386102,-0.002245043932706192,2024-06-13 15:00:00,2024-06-13 16:00:00,sl,0 days 01:00:00,1387
17,2628,2629,2310.8910659999997,2305.994884559021,2305.994884559021,2327.1776944300614,-83.23508449663586,-0.002118741775852473,2024-06-13 16:00:00,2024-06-13 17:00:00,sl,0 days 01:00:00,1388
17,2626,2630,2307.170694,2302.208471628882,2302.208471628882,2328.6369755507703,-84.35778030900701,-0.0021507825077801135,2024-06-13 14:00:00,2024-06-13 18:00:00,sl,0 days 04:00:00,1386
31,2629,2630,2313.7513519999998,2310.9026564890623,2310.9026564890623,2325.5897811794407,-88.3095608390604,-0.0012312020945877133,2024-06-13 17:00:00,2024-06-13 18:00:00,sl,0 days 01:00:00,1389
18,2632,2643,2301.5801349999997,2309.81,2296.985584296174,2312.0468028015234,148.13757000000442,0.003575745582284684,2024-06-13 20:00:00,2024-06-14 08:00:00,time,0 days 12:00:00,1392
15,2631,2645,2299.439921,2314.501543980846,2293.792275916809,2314.501543980846,225.92434471268461,0.006550126769259368,2024-06-13 19:00:00,2024-06-14 10:00:00,tp,0 days 15:00:00,1391
15,2633,2646,2303.190296,2318.276484412528,2297.533439635951,2318.276484412528,226.29282618791876,0.006550126769259368,2024-06-13 21:00:00,2024-06-14 11:00:00,tp,0 days 14:00:00,1393
23,2643,2646,2310.040981,2320.329463485204,2306.3284735064976,2320.329463485204,236.63509715969167,0.00445380950806773,2024-06-14 08:00:00,2024-06-14 11:00:00,tp,0 days 03:00:00,1395
5,2630,2649,2299.12989,2333.005990411869,2293.8985052783005,2333.005990411869,169.3805020593436,0.01473431342840259,2024-06-13 18:00:00,2024-06-14 14:00:00,tp,0 days 20:00:00,1390
15,2646,2649,2317.5517320000004,2335.4668053407245,2311.900369784667,2335.4668053407245,268.7261001108618,0.007730171928142404,2024-06-14 11:00:00,2024-06-14 14:00:00,tp,0 days 03:00:00,1396
25,2647,2649,2322.862263,2335.067079796043,2319.371519989131,2335.067079796043,305.12041990107264,0.005254214591389639,2024-06-14 12:00:00,2024-06-14 14:00:00,tp,0 days 02:00:00,1397
26,2648,2649,2330.7430510000004,2327.368836811186,2327.368836811186,2340.690886282504,-87.72956890916976,-0.001447698916174578,2024-06-14 13:00:00,2024-06-14 14:00:00,sl,0 days 01:00:00,1398
26,2649,2650,2332.1431909999997,2328.7669498300256,2328.7669498300256,2342.0970022145507,-87.78227041932496,-0.0014476989161743559,2024-06-14 14:00:00,2024-06-14 15:00:00,sl,0 days 01:00:00,1399
26,2650,2651,2330.523029,2327.149133336797,2327.149133336797,2337.076616804978,-87.72128724327285,-0.0014476989161743559,2024-06-14 15:00:00,2024-06-14 16:00:00,sl,0 days 01:00:00,1400
-6,2651,2652,2329.8769890000003,2334.125225818605,2334.125225818605,2308.2347208192436,-25.489420911628258,-0.0018233738685182743,2024-06-14 16:00:00,2024-06-14 17:00:00,sl,0 days 01:00:00,1401
-6,2652,2655,2329.8369930000003,2334.085156890944,2334.085156890944,2308.1950963427885,-25.488983345660927,-0.0018233738685182743,2024-06-14 17:00:00,2024-06-14 20:00:00,sl,0 days 03:00:00,1402
21,2656,2659,2334.883465,2328.81,2330.8455755620153,2356.150365463655,-127.54276499999878,-0.0026011854942833423,2024-06-14 21:00:00,2024-06-17 01:00:00,time,2 days 04:00:00,1406
21,2655,2659,2334.353412,2328.81,2330.3164392225003,2355.615484563436,-116.41165199999978,-0.0023747098324973237,2024-06-14 20:00:00,2024-06-17 01:00:00,time,2 days 05:00:00,1405
20,2654,2659,2328.9928760000003,2328.81,2324.747100489962,2340.6850574151545,-3.657520000006116,-7.852149394049768e-05,2024-06-14 19:00:00,2024-06-17 01:00:00,time,2 days 06:00:00,1404
20,2653,2659,2326.2426010000004,2328.81,2322.001839266673,2337.9209752822203,51.34797999999137,0.0011036677769102887,2024-06-14 18:00:00,2024-06-17 01:00:00,time,2 days 07:00:00,1403
