date,probability,action,reward_risk_ratio,max_gain,max_drawdown,mfe,mae,mse,acual_return,expected_value,rsi,atr,atr_ratio,unified_sentiment,sentiment_count,net_noncommercial,net_nonreportable,change_nonrept_long,change_nonrept_short,change_noncommercial_long,change_noncommercial_short,hour_sin,hour_cos,day_sin,day_cos,asian_session,london_session,ny_session
2024-02-21 12:00:00,0.6956521739130435,1,2.80445601296188,0.0027050882562647148,-0.0009645679032803872,0.0,-0.002837410468862371,2.0399434876549287e-05,-0.0029704140845902864,1.6465780959734817,61.19758279613337,2.6491682505130774,0.0013049961332957693,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0
2024-02-21 13:00:00,0.75,1,3.8168347679150685,0.00356982667523245,-0.0009352845727672027,0.0005965675181312332,-0.0021101727087616405,3.231787440771352e-06,-0.0019869149570816372,2.6126260759363014,57.88603126945348,2.652119573408367,0.0013075771832193775,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0
2024-02-21 14:00:00,0.6956521739130435,1,2.80445601296188,0.0027050882562647148,-0.0009645679032803872,0.0,-0.002705126436328522,0.0003647120840779534,-0.003877840629126731,1.6465780959734817,59.46844920420074,2.6278645911830156,0.0012948462616941363,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0
2024-02-21 15:00:00,0.6153846153846154,2,2.057637190059033,-0.003793826491392518,0.0018437781498708593,0.0,-0.0035194085027726927,0.00020313137689612453,-0.0013555144793592113,0.8816228861901743,58.094251921909375,2.679203566550386,0.0013206179009490504,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0
2024-02-21 16:00:00,0.8461538461538461,1,1.8789103172451518,0.003031408706390612,-0.0016133865882620982,0.0,-0.0029247265158764135,0.01502254634935859,-0.0015684030894581925,1.4360010376689747,55.86159635048299,2.7046534179441184,0.0013339581058544436,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0
2024-02-21 17:00:00,0.7777777777777778,1,3.2040196318786704,0.005965059120521716,-0.0018617423754748081,0.0017290269036586208,-0.0013091203699130008,0.011483164290805516,0.0022477349747561846,2.269793047016744,50.38442017142511,2.8490428588631165,0.0014074490721859428,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0
2024-02-21 18:00:00,0.7777777777777778,1,3.2040196318786704,0.005965059120521716,-0.0018617423754748081,0.002381434690882829,-0.001175895137821881,0.008846687670958827,0.0021936867277012506,2.269793047016744,49.9636251086471,2.839082739743825,0.0014027157939237966,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0
2024-02-21 19:00:00,0.8,1,2.7259921794526045,0.00436976362714211,-0.0016029993262928527,0.002257637434296297,-0.001299253052997722,0.00033575703062489894,0.002484883215428987,1.980793743562084,50.36414997521768,2.849537625587829,0.001407707399116621,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0
2024-02-21 20:00:00,0.7777777777777778,1,3.2040196318786704,0.005965059120521716,-0.0018617423754748081,0.003789059215180021,0.0,0.01913520686261015,0.004892140422732426,2.269793047016744,46.296092077576,2.869140224521667,0.001419235275113235,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0
2024-02-21 21:00:00,0.7692307692307693,1,2.7899523062804055,0.002883475969280812,-0.0010335215992007738,0.0004985192497532038,-0.0008094768015795164,2.571164775580646e-05,0.0008687068114511308,1.9153479279080043,52.919732073427696,3.0233427151665944,0.001492271823872949,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0
2024-02-21 22:00:00,0.660377358490566,1,2.2938576332419136,0.0029312413950599294,-0.0012778654405492464,0.0016795431642593664,0.0,0.028896153643614912,0.0009385682388508423,1.1751890030842826,50.49213130243883,3.017786768701324,0.0014907362172248632,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0
2024-02-21 23:00:00,0.6818181818181818,1,3.2808112944367083,0.003338331622062417,-0.001017532348697789,0.001244296972210692,0.0,0.020326640827870706,0.0017627540439651283,1.9187349734795736,51.731903887565586,2.978295653338766,0.0014705889935705228,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0
2024-02-22 01:00:00,0.8,1,3.9801674337883863,0.003518757062756686,-0.0008840726228965392,0.0015451601437541378,0.0,0.007763026534215901,0.0013575688163974566,2.984133947030709,52.35441042062908,2.9221166677829884,0.0014425361694754297,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 02:00:00,0.6153846153846154,1,2.2482885426184285,0.0025409301007556554,-0.0011301619220976003,0.001164598188951072,-9.376002368676975e-05,5.1472369088308254e-05,0.0013915961410347832,0.9989467954574947,53.45068290351265,2.871195139958699,0.0014168596017462552,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 03:00:00,0.6153846153846154,1,2.740661829384491,0.003042580489346292,-0.0011101626828690524,0.0011149426988519991,-0.0003700031080261074,0.000421728181646069,0.0022150852733829676,1.3019457411596869,54.24954521185272,2.8498953424604156,0.001405960179012642,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 04:00:00,0.6111111111111112,1,3.3483475107551453,0.00522062996355684,-0.0015591661100849844,0.0027074209965676456,-0.001006036217303805,0.019339854712789106,-0.0013808340237503227,1.6573234787948112,55.321108071808766,2.80948303652456,0.0013855106307080521,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
